Time,IMU_SHIN_L_YAW,IMU_SHIN_L_PITCH,IMU_SHIN_L_ROLL,IMU_SHIN_R_YAW,IMU_SHIN_R_PITCH,IMU_SHIN_R_ROLL,FSR_HEEL_L_RAW,FSR_HEEL_R_RAW,IMU_FOOT_L_YAW,IMU_FOOT_L_PITCH,IMU_FOOT_L_ROLL,IMU_FOOT_R_YAW,IMU_FOOT_R_PITCH,IMU_FOOT_R_ROLL,
7.57,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.58,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,9.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.59,0.00,-0.27,-2.54,-0.02,0.38,-5.17,7.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.60,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.61,0.00,-0.27,-2.54,-0.02,0.38,-5.17,9.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.62,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.63,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.64,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.65,0.00,-0.27,-2.54,-0.02,0.38,-5.17,9.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.66,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.67,0.00,-0.27,-2.55,-0.02,0.38,-5.17,9.00,8.00,0.00,-0.27,-2.55,-0.02,0.38,-5.17,
7.68,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.69,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.70,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.71,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,9.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.72,0.00,-0.27,-2.54,-0.02,0.38,-5.17,9.00,9.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.73,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.74,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.75,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.76,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.77,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,9.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.78,0.00,-0.27,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.38,-5.17,
7.79,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.80,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.81,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.82,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.83,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.84,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.85,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,7.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.86,0.00,-0.28,-2.54,-0.02,0.38,-5.17,9.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.87,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.88,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.89,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.90,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.91,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.92,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.93,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.94,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.95,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.96,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.97,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.98,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
7.99,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.01,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.02,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.03,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.04,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.05,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.06,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.07,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.08,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.09,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.10,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.11,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.12,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.13,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.14,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.15,0.00,-0.28,-2.54,-0.02,0.37,-5.17,9.00,8.00,0.00,-0.28,-2.54,-0.02,0.37,-5.17,
8.16,0.00,-0.28,-2.55,-0.02,0.37,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.17,
8.17,0.00,-0.28,-2.55,-0.02,0.37,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.17,
8.18,0.00,-0.28,-2.55,-0.02,0.37,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.17,
8.19,0.00,-0.28,-2.55,-0.02,0.37,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.17,
8.20,0.00,-0.28,-2.55,-0.02,0.37,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.17,
8.21,0.00,-0.28,-2.55,-0.02,0.37,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.17,
8.22,0.00,-0.28,-2.55,-0.02,0.37,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.17,
8.23,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.24,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.25,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.26,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.27,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.28,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.29,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.30,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.31,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.32,0.00,-0.28,-2.54,-0.02,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.02,0.38,-5.17,
8.33,0.00,-0.28,-2.54,-0.01,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.01,0.38,-5.17,
8.34,0.00,-0.28,-2.54,-0.01,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.54,-0.01,0.38,-5.17,
8.35,0.00,-0.28,-2.55,-0.01,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.55,-0.01,0.38,-5.17,
8.36,0.00,-0.28,-2.55,-0.01,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.38,-5.17,
8.37,0.00,-0.28,-2.55,-0.01,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.55,-0.01,0.38,-5.17,
8.38,0.00,-0.28,-2.55,-0.01,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.55,-0.01,0.38,-5.17,
8.39,0.00,-0.28,-2.55,-0.01,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.55,-0.01,0.38,-5.17,
8.40,0.00,-0.28,-2.55,-0.01,0.38,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.38,-5.17,
8.41,0.00,-0.28,-2.55,-0.01,0.38,-5.17,8.00,9.00,0.00,-0.28,-2.55,-0.01,0.38,-5.17,
8.42,0.00,-0.28,-2.55,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.37,-5.17,
8.43,0.00,-0.28,-2.55,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.37,-5.17,
8.44,0.00,-0.28,-2.55,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.37,-5.17,
8.45,0.00,-0.28,-2.55,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.37,-5.17,
8.46,0.00,-0.28,-2.55,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.37,-5.17,
8.47,0.00,-0.28,-2.54,-0.01,0.37,-5.17,8.00,9.00,0.00,-0.28,-2.54,-0.01,0.37,-5.17,
8.48,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,9.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.49,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,9.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.50,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,9.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.51,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.52,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,9.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.53,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,9.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.54,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,9.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.55,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.56,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.57,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.58,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,9.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.59,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.60,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,9.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.61,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.62,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.63,0.00,-0.27,-2.54,-0.01,0.37,-5.17,8.00,8.00,0.00,-0.27,-2.54,-0.01,0.37,-5.17,
8.64,0.00,-0.27,-2.54,-0.01,0.37,-5.18,8.00,9.00,0.00,-0.27,-2.54,-0.01,0.37,-5.18,
8.65,0.00,-0.27,-2.54,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.27,-2.54,-0.01,0.37,-5.18,
8.66,0.00,-0.27,-2.54,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.27,-2.54,-0.01,0.37,-5.18,
8.67,0.00,-0.27,-2.54,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.27,-2.54,-0.01,0.37,-5.18,
8.68,0.00,-0.27,-2.54,-0.01,0.37,-5.18,8.00,6.00,0.00,-0.27,-2.54,-0.01,0.37,-5.18,
8.69,0.00,-0.26,-2.54,-0.01,0.37,-5.18,7.00,9.00,0.00,-0.26,-2.54,-0.01,0.37,-5.18,
8.70,0.00,-0.26,-2.54,-0.01,0.37,-5.18,9.00,9.00,0.00,-0.26,-2.54,-0.01,0.37,-5.18,
8.71,0.00,-0.26,-2.54,-0.01,0.37,-5.18,8.00,6.00,0.00,-0.26,-2.54,-0.01,0.37,-5.18,
8.72,0.00,-0.26,-2.54,-0.01,0.37,-5.18,9.00,11.00,0.00,-0.26,-2.54,-0.01,0.37,-5.18,
8.73,0.00,-0.26,-2.54,-0.01,0.37,-5.18,12.00,11.00,0.00,-0.26,-2.54,-0.01,0.37,-5.18,
8.74,0.00,-0.26,-2.53,-0.01,0.37,-5.18,9.00,10.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.75,0.00,-0.26,-2.53,-0.01,0.37,-5.18,6.00,8.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.76,0.00,-0.26,-2.53,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.77,0.00,-0.26,-2.53,-0.01,0.37,-5.18,8.00,9.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.78,0.00,-0.26,-2.53,-0.01,0.37,-5.18,9.00,8.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.79,0.00,-0.26,-2.53,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.80,0.00,-0.26,-2.53,-0.01,0.37,-5.18,9.00,14.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.81,0.00,-0.26,-2.53,-0.01,0.37,-5.18,10.00,17.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.82,0.00,-0.26,-2.53,-0.01,0.37,-5.18,13.00,9.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.83,0.00,-0.26,-2.53,-0.01,0.37,-5.18,10.00,9.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.84,0.00,-0.26,-2.53,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.85,0.00,-0.26,-2.53,-0.01,0.37,-5.18,8.00,6.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.86,0.00,-0.26,-2.53,-0.01,0.37,-5.18,7.00,8.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.87,0.00,-0.26,-2.53,-0.01,0.37,-5.18,9.00,16.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.88,0.00,-0.26,-2.53,-0.01,0.37,-5.18,13.00,8.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.89,0.00,-0.26,-2.53,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.90,0.00,-0.26,-2.53,-0.01,0.37,-5.18,9.00,18.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.91,0.00,-0.26,-2.53,-0.01,0.37,-5.18,9.00,6.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.93,0.00,-0.26,-2.53,-0.01,0.37,-5.18,9.00,6.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.94,0.00,-0.26,-2.53,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.94,0.00,-0.26,-2.53,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.95,0.00,-0.26,-2.53,-0.01,0.37,-5.18,8.00,7.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.97,0.00,-0.26,-2.53,-0.01,0.37,-5.18,9.00,8.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.98,0.00,-0.26,-2.53,-0.01,0.37,-5.18,8.00,26.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.98,0.00,-0.26,-2.53,-0.01,0.37,-5.18,8.00,9.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
8.99,0.00,-0.26,-2.53,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.26,-2.53,-0.01,0.37,-5.18,
9.01,0.00,-0.27,-2.53,-0.01,0.37,-5.18,8.00,7.00,0.00,-0.27,-2.53,-0.01,0.37,-5.18,
9.02,0.00,-0.27,-2.53,-0.01,0.37,-5.18,8.00,9.00,0.00,-0.27,-2.53,-0.01,0.37,-5.18,
9.02,0.00,-0.27,-2.53,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.27,-2.53,-0.01,0.37,-5.18,
9.03,0.00,-0.27,-2.53,-0.01,0.37,-5.18,7.00,9.00,0.00,-0.27,-2.53,-0.01,0.37,-5.18,
9.05,0.00,-0.27,-2.53,-0.01,0.37,-5.18,8.00,10.00,0.00,-0.27,-2.53,-0.01,0.37,-5.18,
9.06,0.00,-0.27,-2.53,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.27,-2.53,-0.01,0.37,-5.18,
9.06,0.00,-0.27,-2.53,-0.01,0.37,-5.18,8.00,9.00,0.00,-0.27,-2.53,-0.01,0.37,-5.18,
9.07,0.00,-0.27,-2.53,-0.01,0.37,-5.18,8.00,8.00,0.00,-0.27,-2.53,-0.01,0.37,-5.18,
9.09,0.00,-0.27,-2.53,-0.02,0.37,-5.18,8.00,8.00,0.00,-0.27,-2.53,-0.02,0.37,-5.18,
9.10,0.00,-0.27,-2.53,-0.02,0.37,-5.18,8.00,8.00,0.00,-0.27,-2.53,-0.02,0.37,-5.18,
9.10,0.00,-0.27,-2.53,-0.02,0.37,-5.18,8.00,8.00,0.00,-0.27,-2.53,-0.02,0.37,-5.18,
9.11,0.00,-0.27,-2.53,-0.02,0.37,-5.19,10.00,7.00,0.00,-0.27,-2.53,-0.02,0.37,-5.19,
9.12,0.00,-0.27,-2.53,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.53,-0.02,0.37,-5.19,
9.14,0.00,-0.27,-2.53,-0.02,0.37,-5.19,11.00,7.00,0.00,-0.27,-2.53,-0.02,0.37,-5.19,
9.15,0.00,-0.27,-2.53,-0.02,0.37,-5.19,11.00,8.00,0.00,-0.27,-2.53,-0.02,0.37,-5.19,
9.15,0.00,-0.27,-2.53,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.53,-0.02,0.37,-5.19,
9.16,0.00,-0.27,-2.53,-0.01,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.53,-0.01,0.37,-5.19,
9.18,0.00,-0.27,-2.53,-0.01,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.53,-0.01,0.37,-5.19,
9.19,0.00,-0.27,-2.53,-0.01,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.53,-0.01,0.37,-5.19,
9.19,0.00,-0.27,-2.53,-0.01,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.53,-0.01,0.37,-5.19,
9.20,0.00,-0.27,-2.53,-0.01,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.53,-0.01,0.37,-5.19,
9.22,0.00,-0.27,-2.53,-0.01,0.37,-5.19,9.00,8.00,0.00,-0.27,-2.53,-0.01,0.37,-5.19,
9.23,0.00,-0.27,-2.53,-0.01,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.53,-0.01,0.37,-5.19,
9.23,0.00,-0.27,-2.53,-0.01,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.53,-0.01,0.37,-5.19,
9.24,0.00,-0.27,-2.53,-0.01,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.53,-0.01,0.37,-5.19,
9.26,0.00,-0.27,-2.53,-0.01,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.53,-0.01,0.37,-5.19,
9.27,0.00,-0.27,-2.53,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.53,-0.02,0.37,-5.19,
9.27,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.28,0.00,-0.27,-2.54,-0.02,0.37,-5.19,9.00,9.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.30,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.31,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.31,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.33,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.34,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.35,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.36,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.37,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,7.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.38,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.39,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.40,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.41,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.42,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.43,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.44,0.00,-0.27,-2.54,-0.02,0.37,-5.19,7.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.45,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.46,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.47,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.48,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.49,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.50,0.00,-0.27,-2.54,-0.02,0.37,-5.19,9.00,9.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.51,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.52,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.53,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.54,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.55,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
9.56,0.00,-0.27,-2.54,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.54,-0.02,0.37,-5.19,
